"itc","transaction_type","pos_entry_mode","CARD_PRESENT/CARD_NOT_PRESENT","transaction_status","ca_name","ca_city","ca_country","date","eci","txn_amt","txn_curr","bill_curr","bill_amt","issuerfee","networkname","mcc"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Bajer Phone              ,Duhok        ,IRQ,2025-03-13 11:17:54.852,NA,1.00,"368",,,0.01,CBI,"4812"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Bajer Phone              ,Duhok        ,IRQ,2025-03-13 11:17:23.100,NA,1.00,"368",,,0.01,CBI,"4812"
wdebit,wdebit,,,Approved,,,,2025-03-13 11:15:11.812,NA,33000.00,"368",,,0.00,,
wdebit,wdebit,,,Approved,,,,2025-03-13 11:15:10.369,NA,1000.00,"368",,,0.00,,
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Your Pizza               ,Erbil        ,IRQ,2025-03-13 11:10:01.826,NA,1.00,"368",,,0.01,CBI,"5814"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Your Pizza               ,Erbil        ,IRQ,2025-03-13 11:09:19.687,NA,1.00,"368",,,0.01,CBI,"5814"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Only Outfit              ,Erbil        ,IRQ,2025-03-13 10:54:16.660,NA,1.00,"368",,,0.01,CBI,"5621"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Only Outfit              ,Erbil        ,IRQ,2025-03-13 10:53:24.149,NA,1.00,"368",,,0.01,CBI,"5621"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Avian Center             ,Duhok        ,IRQ,2025-03-13 10:42:52.027,NA,1.00,"368",,,0.01,CBI,"5712"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Avian Center             ,Duhok        ,IRQ,2025-03-13 10:42:20.563,NA,1.00,"368",,,0.01,CBI,"5712"
wdebit,wdebit,,,Approved,,,,2025-03-13 09:36:34.037,NA,33000.00,"368",,,0.00,,
wdebit,wdebit,,,Approved,,,,2025-03-13 09:36:32.419,NA,1000.00,"368",,,0.00,,
applyCharges,applyCharges,,,Approved,,,,2025-03-13 09:33:54.151,NA,3000.00,"368",,,,,
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Parday Noor 4            ,Sulaymaniyah ,IRQ,2025-03-13 08:48:43.716,NA,1.00,"368",,,0.01,CBI,"5714"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Parday Noor 4            ,Sulaymaniyah ,IRQ,2025-03-13 08:48:22.174,NA,1.00,"368",,,0.01,CBI,"5714"
wcredit,wcredit,,,Approved,,,,2025-03-13 08:44:34.107,NA,50000.00,"368",,,5500.00,,
wcredit,wcredit,,,Approved,,,,2025-03-13 08:41:41.987,NA,50000.00,"368",,,5500.00,,
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Parday Noor 3            ,Sulaymaniyah ,IRQ,2025-03-13 08:40:34.912,NA,1.00,"368",,,0.01,CBI,"5714"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Parday Noor 3            ,Sulaymaniyah ,IRQ,2025-03-13 08:39:54.552,NA,1.00,"368",,,0.01,CBI,"5714"
applyCharges,applyCharges,,,Approved,,,,2025-03-13 08:38:36.406,NA,3000.00,"368",,,,,
wdebit,wdebit,,,Approved,,,,2025-03-13 08:34:40.240,NA,33000.00,"368",,,0.00,,
wdebit,wdebit,,,Approved,,,,2025-03-13 08:34:38.410,NA,1000.00,"368",,,0.00,,
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Parday Noor 2            ,Sulaymaniyah ,IRQ,2025-03-13 08:32:09.745,NA,1.00,"368",,,0.01,CBI,"5714"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Parday Noor 2            ,Sulaymaniyah ,IRQ,2025-03-13 08:31:32.182,NA,1.00,"368",,,0.01,CBI,"5714"
wcredit,wcredit,,,Approved,,,,2025-03-13 08:26:47.772,NA,55000.00,"368",,,5500.00,,
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Parday Noor 1            ,Sulaymaniyah ,IRQ,2025-03-13 08:14:06.650,NA,1.00,"368",,,0.01,CBI,"5714"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Parday Noor 1            ,Sulaymaniyah ,IRQ,2025-03-13 08:13:27.033,NA,1.00,"368",,,0.01,CBI,"5714"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Minimum account balance limit reached,ATLASSIAN,+14157011110,USA,2025-03-13 07:18:22.690,Non 3DS Txn,99.84,"840","368",130790.36,8501.37,VISA,"5734"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Velo City                ,Erbil        ,IRQ,2025-03-13 07:12:32.683,NA,1.00,"368",,,0.01,CBI,"8011"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Velo City                ,Erbil        ,IRQ,2025-03-13 07:11:54.993,NA,1.00,"368",,,0.01,CBI,"8011"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Velo City                ,Erbil        ,IRQ,2025-03-13 06:48:37.873,NA,1.00,"368",,,0.01,CBI,"8011"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Velo City                ,Erbil        ,IRQ,2025-03-13 06:48:06.909,NA,1.00,"368",,,0.01,CBI,"8011"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Approved,FACEBK *L4REJLUFV2,fb.me/ads,IRL,2025-03-13 06:23:43.386,Non 3DS Txn,5.00,"840","368",6550.00,425.75,VISA,"7311"
"100.00.113",Online Authorization,UNKNOWN,CARD_NOT_PRESENT,Approved,Visa Provisioning Service,"",IRQ,2025-03-13 06:23:25.709,NA,0.00,"840",,,,VISA,"6012"
"100.00.113",Online Authorization,MANUAL (key entry),CARD_NOT_PRESENT,Approved,FACEBK *ADS,fb.me/ads,IRL,2025-03-13 06:23:23.279,Non 3DS Txn,0.00,"840",,,,VISA,"7311"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Minimum account balance limit reached,ATLASSIAN,+14157011110,USA,2025-03-13 06:02:39.051,Non 3DS Txn,99.84,"840","368",130790.36,8501.37,VISA,"5734"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Minimum account balance limit reached,ATLASSIAN,+14157011110,USA,2025-03-13 05:02:01.028,Non 3DS Txn,99.84,"840","368",130790.36,8501.37,VISA,"5734"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Minimum account balance limit reached,ATLASSIAN,+14157011110,USA,2025-03-13 04:16:55.541,Non 3DS Txn,99.84,"840","368",130790.36,8501.37,VISA,"5734"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Minimum account balance limit reached,ATLASSIAN,+14157011110,USA,2025-03-13 03:46:52.067,Non 3DS Txn,99.84,"840","368",130790.36,8501.37,VISA,"5734"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Minimum account balance limit reached,ATLASSIAN,+14157011110,USA,2025-03-13 03:31:36.020,Non 3DS Txn,99.84,"840","368",130790.36,8501.37,VISA,"5734"
"222.00.200",Clearing,DATA_ON_FILE,CARD_NOT_PRESENT,Approved,MICROSOFT#G082685691     ,MSBILL.INFO  ,IRL,2025-03-13 03:00:00.537,,15.00,"840","368",19649.99,1277.25,VISA,"5045"
"222.00.200",Clearing,DATA_ON_FILE,CARD_NOT_PRESENT,Approved,FACEBK *62A7YJYX52       ,fb.me/ads    ,IRL,2025-03-13 03:00:00.333,Non 3DS Txn,55.00,"840","368",72049.98,4683.25,VISA,"7311"
"222.00.200",Clearing,MANUAL (key entry),CARD_NOT_PRESENT,Approved,BUSINESS-EXPLAINED.COM   ,BUSINESS-EXPL,USA,2025-03-13 03:00:00.056,Non 3DS Txn,68.00,"840","368",89079.97,5790.20,VISA,"5815"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Approved,MICROSOFT#G082930080,MSBILL.INFO,IRL,2025-03-13 02:38:49.294,,10.00,"840","368",13100.00,851.50,VISA,"5045"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Approved,MICROSOFT#G082888713,MSBILL.INFO,IRL,2025-03-13 02:08:15.343,,5.00,"840","368",6550.00,425.75,VISA,"5045"
"100.00.100",Online Authorization,DATA_ON_FILE,CARD_NOT_PRESENT,Card suspended,Netflix.com,Los Gatos,NLD,2025-03-12 21:41:12.689,Non 3DS Txn,9.99,"840","368",13086.90,,VISA,"4899"
"100.00.100",Online Authorization,MANUAL (key entry),CARD_NOT_PRESENT,Minimum account balance limit reached,APPLE.COM/BILL,ITUNES.COM,IRL,2025-03-12 19:57:11.896,Non 3DS Txn,3.99,"840","368",5226.90,339.75,VISA,"5818"
"100.00.100",Online Authorization,MANUAL (key entry),CARD_NOT_PRESENT,Minimum account balance limit reached,APPLE.COM/BILL,ITUNES.COM,IRL,2025-03-12 18:31:11.101,Non 3DS Txn,9.99,"840","368",13086.90,850.65,VISA,"5818"
"100.00.100",Online Authorization,MANUAL (key entry),CARD_NOT_PRESENT,Minimum account balance limit reached,APPLE.COM/BILL,ITUNES.COM,IRL,2025-03-12 15:54:42.751,Non 3DS Txn,0.49,"840","368",641.90,41.72,VISA,"5818"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Barin Phone              ,Kirkuk       ,IRQ,2025-03-12 14:43:12.008,NA,1.00,"368",,,0.01,CBI,"5732"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Barin Phone              ,Kirkuk       ,IRQ,2025-03-12 14:42:19.673,NA,1.00,"368",,,0.01,CBI,"5732"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Splash                   ,Baghdad      ,IRQ,2025-03-12 14:27:33.176,NA,1.00,"368",,,0.01,CBI,"5651"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Splash                   ,Baghdad      ,IRQ,2025-03-12 14:27:10.788,NA,1.00,"368",,,0.01,CBI,"5651"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Splash                   ,Basra        ,IRQ,2025-03-12 14:19:25.129,NA,1.00,"368",,,0.01,CBI,"5651"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Splash                   ,Basra        ,IRQ,2025-03-12 14:18:39.627,NA,1.00,"368",,,0.01,CBI,"5651"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,K-Energy                 ,Erbil        ,IRQ,2025-03-12 14:15:04.475,NA,1.00,"368",,,0.01,CBI,"5542"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,K-Energy                 ,Erbil        ,IRQ,2025-03-12 14:14:47.087,NA,1.00,"368",,,0.01,CBI,"5542"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Splash                   ,Baghdad      ,IRQ,2025-03-12 14:06:19.310,NA,1.00,"368",,,0.01,CBI,"5651"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Splash                   ,Baghdad      ,IRQ,2025-03-12 14:05:22.596,NA,1.00,"368",,,0.01,CBI,"5651"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,max                      ,Karbala      ,IRQ,2025-03-12 13:29:40.747,NA,1.00,"368",,,0.01,CBI,"5311"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,max                      ,Karbala      ,IRQ,2025-03-12 13:29:07.477,NA,1.00,"368",,,0.01,CBI,"5311"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Maktabat Fairouz         ,Kirkuk       ,IRQ,2025-03-12 12:53:58.667,NA,1.00,"368",,,0.01,CBI,"5943"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Maktabat Fairouz         ,Kirkuk       ,IRQ,2025-03-12 12:53:36.057,NA,1.00,"368",,,0.01,CBI,"5943"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,max                      ,Baghdad      ,IRQ,2025-03-12 12:52:11.940,NA,1.00,"368",,,0.01,CBI,"5311"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,max                      ,Baghdad      ,IRQ,2025-03-12 12:51:40.483,NA,1.00,"368",,,0.01,CBI,"5311"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,babyshop                 ,Karbala      ,IRQ,2025-03-12 12:30:26.878,NA,1.00,"368",,,0.01,CBI,"5311"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,babyshop                 ,Karbala      ,IRQ,2025-03-12 12:29:51.743,NA,1.00,"368",,,0.01,CBI,"5311"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,babyshop                 ,Basra        ,IRQ,2025-03-12 12:17:01.093,NA,1.00,"368",,,0.01,CBI,"5311"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,babyshop                 ,Basra        ,IRQ,2025-03-12 12:16:39.320,NA,1.00,"368",,,0.01,CBI,"5311"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,babyshop                 ,Baghdad      ,IRQ,2025-03-12 12:01:39.295,NA,1.00,"368",,,0.01,CBI,"5311"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,babyshop                 ,Baghdad      ,IRQ,2025-03-12 12:01:03.829,NA,1.00,"368",,,0.01,CBI,"5311"
"100.20.100",Online Refund,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 11:56:57.173,NA,2.00,"368",,,,CBI,"7311"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 11:56:18.312,NA,2.00,"368",,,0.02,CBI,"7311"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Maktabat Fairouz         ,Kirkuk       ,IRQ,2025-03-12 11:45:02.880,NA,1.00,"368",,,0.01,CBI,"5943"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Maktabat Fairouz         ,Kirkuk       ,IRQ,2025-03-12 11:44:26.678,NA,1.00,"368",,,0.01,CBI,"5943"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,A Phone                  ,Duhok        ,IRQ,2025-03-12 11:28:20.089,NA,1.00,"368",,,0.01,CBI,"5732"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,A Phone                  ,Duhok        ,IRQ,2025-03-12 11:27:35.842,NA,1.00,"368",,,0.01,CBI,"5732"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 11:27:29.035,NA,1.00,"368",,,0.01,CBI,"7311"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 11:27:20.033,NA,47.00,"368",,,0.47,CBI,"7311"
"420.20.400","420.20.400",CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 11:27:10.329,NA,47.00,"368",,,,CBI,"7311"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Beauty Shop              ,Sulaymaniyah ,IRQ,2025-03-12 11:24:50.529,NA,1.00,"368",,,0.01,CBI,"5977"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Beauty Shop              ,Sulaymaniyah ,IRQ,2025-03-12 11:23:27.215,NA,1.00,"368",,,0.01,CBI,"5977"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Black Swift              ,Sulaymaniyah ,IRQ,2025-03-12 11:21:54.879,NA,1.00,"368",,,0.01,CBI,"7372"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Black Swift              ,Sulaymaniyah ,IRQ,2025-03-12 11:21:33.916,NA,1.00,"368",,,0.01,CBI,"7372"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Larein Flowers           ,Duhok        ,IRQ,2025-03-12 11:20:42.339,NA,1.00,"368",,,0.01,CBI,"5193"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Pardai Farhang           ,Sulaymaniyah ,IRQ,2025-03-12 11:20:21.027,NA,1.00,"368",,,0.01,CBI,"5714"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Larein Flowers           ,Duhok        ,IRQ,2025-03-12 11:20:20.581,NA,1.00,"368",,,0.01,CBI,"5193"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Pardai Farhang           ,Sulaymaniyah ,IRQ,2025-03-12 11:17:21.070,NA,1.00,"368",,,0.01,CBI,"5714"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Sana Sport               ,Erbil        ,IRQ,2025-03-12 11:07:36.762,NA,1.00,"368",,,0.01,CBI,"5655"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Sana Sport               ,Erbil        ,IRQ,2025-03-12 11:07:18.207,NA,1.00,"368",,,0.01,CBI,"5655"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Larein Flowers           ,Duhok        ,IRQ,2025-03-12 11:03:45.056,NA,1.00,"368",,,0.01,CBI,"5193"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Glena                    ,Sulaymaniyah ,IRQ,2025-03-12 11:02:48.458,NA,1.00,"368",,,0.01,CBI,"5631"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Glena                    ,Sulaymaniyah ,IRQ,2025-03-12 11:02:23.732,NA,1.00,"368",,,0.01,CBI,"5631"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Larein Flowers           ,Duhok        ,IRQ,2025-03-12 11:01:18.919,NA,1.00,"368",,,0.01,CBI,"5193"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Moda Scarf               ,Sulaymaniyah ,IRQ,2025-03-12 11:01:10.656,NA,1.00,"368",,,0.01,CBI,"5691"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Moda Scarf               ,Sulaymaniyah ,IRQ,2025-03-12 11:00:58.759,NA,1.00,"368",,,0.01,CBI,"5691"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 11:00:36.196,NA,1.00,"368",,,0.01,CBI,"7311"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Moda Scarf               ,Sulaymaniyah ,IRQ,2025-03-12 10:59:52.345,NA,1.00,"368",,,0.01,CBI,"5691"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Moda Scarf               ,Sulaymaniyah ,IRQ,2025-03-12 10:59:25.315,NA,1.00,"368",,,0.01,CBI,"5691"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 10:58:52.153,NA,1.00,"368",,,0.01,CBI,"7311"
"100.20.100",Online Refund,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 10:57:50.138,NA,47.00,"368",,,,CBI,"7311"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 10:57:00.479,NA,47.00,"368",,,0.47,CBI,"7311"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Utu Hallmi Shari Spi     ,Sulaymaniyah ,IRQ,2025-03-12 10:55:32.425,NA,1.00,"368",,,0.01,CBI,"7210"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Utu Hallmi Shari Spi     ,Sulaymaniyah ,IRQ,2025-03-12 10:55:14.247,NA,1.00,"368",,,0.01,CBI,"7210"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Ice Cream Colors         ,Erbil        ,IRQ,2025-03-12 09:59:31.833,NA,1.00,"368",,,0.01,CBI,"5814"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Ice Cream Colors         ,Erbil        ,IRQ,2025-03-12 09:58:58.445,NA,1.00,"368",,,0.01,CBI,"5814"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Total Tech               ,Erbil        ,IRQ,2025-03-12 09:56:26.838,NA,1.00,"368",,,0.01,CBI,"5732"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Total Tech               ,Erbil        ,IRQ,2025-03-12 09:55:36.834,NA,1.00,"368",,,0.01,CBI,"5732"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Swift Travel Agency      ,Erbil        ,IRQ,2025-03-12 09:52:13.517,NA,1.00,"368",,,0.01,CBI,"4722"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Swift Travel Agency      ,Erbil        ,IRQ,2025-03-12 09:51:51.765,NA,1.00,"368",,,0.01,CBI,"4722"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Mamostayan Market        ,Erbil        ,IRQ,2025-03-12 09:50:03.310,NA,1.00,"368",,,0.01,CBI,"5411"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Mamostayan Market        ,Erbil        ,IRQ,2025-03-12 09:49:44.072,NA,1.00,"368",,,0.01,CBI,"5411"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Mamostayan Market        ,Erbil        ,IRQ,2025-03-12 09:49:31.759,NA,1.00,"368",,,0.01,CBI,"5411"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Mamostayan Market        ,Erbil        ,IRQ,2025-03-12 09:49:16.765,NA,1.00,"368",,,0.01,CBI,"5411"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Mamostayan Market        ,Erbil        ,IRQ,2025-03-12 09:48:59.839,NA,1.00,"368",,,0.01,CBI,"5411"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Mamostayan Market        ,Erbil        ,IRQ,2025-03-12 09:48:26.663,NA,1.00,"368",,,0.01,CBI,"5411"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Lawan Baiz               ,Erbil        ,IRQ,2025-03-12 09:46:56.317,NA,1.00,"368",,,0.01,CBI,"5621"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Lawan Baiz               ,Erbil        ,IRQ,2025-03-12 09:46:28.340,NA,1.00,"368",,,0.01,CBI,"5621"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Lazurde                  ,Erbil        ,IRQ,2025-03-12 09:43:06.709,NA,1.00,"368",,,0.01,CBI,"5611"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Lazurde                  ,Erbil        ,IRQ,2025-03-12 09:42:32.904,NA,1.00,"368",,,0.01,CBI,"5611"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Hoshmand Luxury          ,Erbil        ,IRQ,2025-03-12 09:38:31.015,NA,1.00,"368",,,0.01,CBI,"5611"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Hoshmand Luxury          ,Erbil        ,IRQ,2025-03-12 09:38:11.071,NA,1.00,"368",,,0.01,CBI,"5611"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Hezhin                   ,Erbil        ,IRQ,2025-03-12 09:34:48.043,NA,1.00,"368",,,0.01,CBI,"5621"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Hezhin                   ,Erbil        ,IRQ,2025-03-12 09:34:32.373,NA,1.00,"368",,,0.01,CBI,"5621"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,TEST                     ,Erbil        ,IRQ,2025-03-12 09:31:35.926,NA,1.00,"368",,,0.01,CBI,"7311"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Mini Market Kozhin       ,Erbil        ,IRQ,2025-03-12 09:29:23.009,NA,1.00,"368",,,0.01,CBI,"5411"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Mini Market Kozhin       ,Erbil        ,IRQ,2025-03-12 09:29:06.709,NA,1.00,"368",,,0.01,CBI,"5411"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Mini Market Kozhin       ,Erbil        ,IRQ,2025-03-12 09:28:52.586,NA,1.00,"368",,,0.01,CBI,"5411"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,advance velocity cumulative amount limit was exceeded,Moda Scarf               ,Sulaymaniyah ,IRQ,2025-03-12 09:27:37.729,NA,1.00,"368",,,0.01,CBI,"5691"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Sayd Azad                ,Erbil        ,IRQ,2025-03-12 09:27:12.278,NA,1.00,"368",,,0.01,CBI,"5722"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Sayd Azad                ,Erbil        ,IRQ,2025-03-12 09:26:56.961,NA,1.00,"368",,,0.01,CBI,"5722"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Zonaro Travel Agency     ,Erbil        ,IRQ,2025-03-12 09:25:44.379,NA,1.00,"368",,,0.01,CBI,"4722"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Zonaro Travel Agency     ,Erbil        ,IRQ,2025-03-12 09:25:22.427,NA,1.00,"368",,,0.01,CBI,"4722"
"420.00.400",Reversal Advice,CONTACTLESS,CARD_PRESENT,Approved,Sanfur                   ,Erbil        ,IRQ,2025-03-12 09:22:52.120,NA,1.00,"368",,,0.01,CBI,"5732"
"100.00.100",Online Authorization,CONTACTLESS,CARD_PRESENT,Approved,Sanfur                   ,Erbil        ,IRQ,2025-03-12 09:22:32.320,NA,1.00,"368",,,0.01,CBI,"5732"
"420.00.400",Reversal Advice,ICC,CARD_PRESENT,Approved,Card Quick               ,Erbil        ,IRQ,2025-03-12 09:10:38.211,NA,1.00,"368",,,0.01,CBI,"4812"
"100.00.100",Online Authorization,ICC,CARD_PRESENT,Approved,Card Quick               ,Erbil        ,IRQ,2025-03-12 09:09:22.083,NA,1.00,"368",,,0.01,CBI,"4812"
